use cuda: False
Rg_o 0.004954819416176598
input_dim:  2000
epoch:76, loss:0.3998241126537323
epoch:77, loss:0.4018457233905792
epoch:78, loss:0.4050028324127197
epoch:79, loss:0.4079107940196991
epoch:80, loss:0.39273595809936523
epoch:81, loss:0.39118146896362305
epoch:82, loss:0.40089887380599976
epoch:83, loss:0.39447200298309326
epoch:84, loss:0.38449740409851074
epoch:85, loss:0.3853019177913666
epoch:86, loss:0.3905872404575348
epoch:87, loss:0.3890210688114166
epoch:88, loss:0.37924420833587646
epoch:89, loss:0.38080593943595886
epoch:90, loss:0.3886279761791229
epoch:91, loss:0.3804285228252411
epoch:92, loss:0.3724724054336548
epoch:93, loss:0.3746008574962616
epoch:94, loss:0.37676161527633667
epoch:95, loss:0.37563008069992065
epoch:96, loss:0.3675973117351532
epoch:97, loss:0.36876973509788513
epoch:98, loss:0.37422430515289307
epoch:99, loss:0.3751583397388458
epoch:100, loss:0.36939892172813416
epoch:101, loss:0.3631152808666229
epoch:102, loss:0.36389055848121643
epoch:103, loss:0.36971741914749146
epoch:104, loss:0.36682021617889404
epoch:105, loss:0.36159369349479675
epoch:106, loss:0.3578718602657318
epoch:107, loss:0.36030668020248413
epoch:108, loss:0.3645034432411194
epoch:109, loss:0.36366429924964905
epoch:110, loss:0.3589857518672943
epoch:111, loss:0.354204386472702
epoch:112, loss:0.35365229845046997
epoch:113, loss:0.35747814178466797
epoch:114, loss:0.3600291609764099
epoch:115, loss:0.36170074343681335
epoch:116, loss:0.35498178005218506
epoch:117, loss:0.34940093755722046
epoch:118, loss:0.35129237174987793
epoch:119, loss:0.35523584485054016
epoch:120, loss:0.3575502336025238
epoch:121, loss:0.35197001695632935
epoch:122, loss:0.34615185856819153
epoch:123, loss:0.347805917263031
epoch:124, loss:0.3510449230670929
epoch:125, loss:0.3529512584209442
epoch:126, loss:0.3481065332889557
epoch:127, loss:0.3430593013763428
epoch:128, loss:0.34482789039611816
epoch:129, loss:0.34659117460250854
epoch:130, loss:0.3483577072620392
epoch:131, loss:0.3445073664188385
epoch:132, loss:0.3394818902015686
epoch:133, loss:0.3407166600227356
epoch:134, loss:0.3424689471721649
epoch:135, loss:0.3462909162044525
epoch:136, loss:0.3444898724555969
epoch:137, loss:0.3393406867980957
epoch:138, loss:0.33709120750427246
epoch:139, loss:0.3349612057209015
epoch:140, loss:0.336729496717453
epoch:141, loss:0.33641180396080017
epoch:142, loss:0.335719496011734
epoch:143, loss:0.3344229459762573
epoch:144, loss:0.33319738507270813
epoch:145, loss:0.3325938284397125
epoch:146, loss:0.33099767565727234
epoch:147, loss:0.330559641122818
epoch:148, loss:0.32938453555107117
epoch:149, loss:0.3296686112880707
epoch:150, loss:0.3297928273677826
epoch:151, loss:0.3332531750202179
epoch:152, loss:0.3424532413482666
epoch:153, loss:0.35832223296165466
epoch:154, loss:0.36461472511291504
epoch:155, loss:0.3388218283653259
epoch:156, loss:0.32644668221473694
epoch:157, loss:0.34488651156425476
epoch:158, loss:0.3421059548854828
epoch:159, loss:0.3277556002140045
epoch:160, loss:0.3399758040904999
epoch:161, loss:0.34391918778419495
epoch:162, loss:0.32538843154907227
epoch:163, loss:0.32521918416023254
epoch:164, loss:0.3344402015209198
epoch:165, loss:0.3248857259750366
epoch:166, loss:0.3200407922267914
epoch:167, loss:0.32817357778549194
epoch:168, loss:0.32181665301322937
epoch:169, loss:0.3167596161365509
epoch:170, loss:0.3231079578399658
epoch:171, loss:0.3198479413986206
epoch:172, loss:0.31439995765686035
epoch:173, loss:0.3173297941684723
epoch:174, loss:0.31765979528427124
epoch:175, loss:0.3124830722808838
epoch:176, loss:0.31284210085868835
epoch:177, loss:0.3174624741077423
epoch:178, loss:0.3170989453792572
epoch:179, loss:0.3152938485145569
epoch:180, loss:0.31950852274894714
epoch:181, loss:0.3180292844772339
epoch:182, loss:0.3114246129989624
epoch:183, loss:0.30588775873184204
epoch:184, loss:0.30721884965896606
epoch:185, loss:0.31107422709465027
epoch:186, loss:0.30669859051704407
epoch:187, loss:0.3009750247001648
epoch:188, loss:0.30197471380233765
epoch:189, loss:0.3045403063297272
epoch:190, loss:0.30468955636024475
epoch:191, loss:0.30425068736076355
epoch:192, loss:0.3015764653682709
epoch:193, loss:0.3008348345756531
epoch:194, loss:0.30050307512283325
epoch:195, loss:0.30056315660476685
epoch:196, loss:0.298772394657135
epoch:197, loss:0.29550546407699585
epoch:198, loss:0.2916426658630371
epoch:199, loss:0.2891782522201538
epoch:200, loss:0.2888000011444092
epoch:201, loss:0.2908536493778229
epoch:202, loss:0.2960602045059204
epoch:203, loss:0.3037024736404419
epoch:204, loss:0.3102867901325226
epoch:205, loss:0.30575957894325256
epoch:206, loss:0.29621830582618713
epoch:207, loss:0.29263249039649963
epoch:208, loss:0.34013789892196655
epoch:209, loss:0.3623613715171814
epoch:210, loss:0.3103712499141693
epoch:211, loss:0.3183360695838928
epoch:212, loss:0.3040092885494232
epoch:213, loss:0.31827983260154724
epoch:214, loss:0.30754807591438293
epoch:215, loss:0.30593857169151306
epoch:216, loss:0.29899534583091736
epoch:217, loss:0.2984291911125183
epoch:218, loss:0.2993119955062866
epoch:219, loss:0.29391786456108093
epoch:220, loss:0.29248809814453125
epoch:221, loss:0.2880500257015228
epoch:222, loss:0.2868574857711792
epoch:223, loss:0.286200612783432
epoch:224, loss:0.2881893217563629
epoch:225, loss:0.28568893671035767
epoch:226, loss:0.28303050994873047
epoch:227, loss:0.2800544500350952
epoch:228, loss:0.27902403473854065
epoch:229, loss:0.2782982289791107
epoch:230, loss:0.2748834788799286
epoch:231, loss:0.2760559916496277
epoch:232, loss:0.27425262331962585
epoch:233, loss:0.2743818163871765
epoch:234, loss:0.2761825621128082
epoch:235, loss:0.28439146280288696
epoch:236, loss:0.30019140243530273
epoch:237, loss:nan
epoch:238, loss:nan
epoch:239, loss:nan
epoch:240, loss:nan
epoch:241, loss:nan
epoch:242, loss:nan
epoch:243, loss:nan
epoch:244, loss:nan
epoch:245, loss:nan
epoch:246, loss:nan
epoch:247, loss:nan
epoch:248, loss:nan
epoch:249, loss:nan
epoch:250, loss:nan
epoch:251, loss:nan
epoch:252, loss:nan
epoch:253, loss:nan
epoch:254, loss:nan
epoch:255, loss:nan
epoch:256, loss:nan
epoch:257, loss:nan
epoch:258, loss:nan
epoch:259, loss:nan
epoch:260, loss:nan
epoch:261, loss:nan
epoch:262, loss:nan
epoch:263, loss:nan
epoch:264, loss:nan
epoch:265, loss:nan
epoch:266, loss:nan
epoch:267, loss:nan
epoch:268, loss:nan
epoch:269, loss:nan
epoch:270, loss:nan
epoch:271, loss:nan
epoch:272, loss:nan
epoch:273, loss:nan
epoch:274, loss:nan
epoch:275, loss:nan
epoch:276, loss:nan
epoch:277, loss:nan
epoch:278, loss:nan
epoch:279, loss:nan
epoch:280, loss:nan
epoch:281, loss:nan
epoch:282, loss:nan
epoch:283, loss:nan
epoch:284, loss:nan
epoch:285, loss:nan
epoch:286, loss:nan
epoch:287, loss:nan
epoch:288, loss:nan
epoch:289, loss:nan
epoch:290, loss:nan
epoch:291, loss:nan
epoch:292, loss:nan
epoch:293, loss:nan
epoch:294, loss:nan
epoch:295, loss:nan
epoch:296, loss:nan
epoch:297, loss:nan
epoch:298, loss:nan
epoch:299, loss:nan
epoch:300, loss:nan
epoch:301, loss:nan
epoch:302, loss:nan
epoch:303, loss:nan
epoch:304, loss:nan
epoch:305, loss:nan
epoch:306, loss:nan
epoch:307, loss:nan
epoch:308, loss:nan
epoch:309, loss:nan
epoch:310, loss:nan
epoch:311, loss:nan
epoch:312, loss:nan
epoch:313, loss:nan
epoch:314, loss:nan
epoch:315, loss:nan
epoch:316, loss:nan
epoch:317, loss:nan
epoch:318, loss:nan
epoch:319, loss:nan
epoch:320, loss:nan
epoch:321, loss:nan
epoch:322, loss:nan
epoch:323, loss:nan
epoch:324, loss:nan
epoch:325, loss:nan
epoch:326, loss:nan
epoch:327, loss:nan
epoch:328, loss:nan
epoch:329, loss:nan
epoch:330, loss:nan
epoch:331, loss:nan
epoch:332, loss:nan
epoch:333, loss:nan
epoch:334, loss:nan
epoch:335, loss:nan
epoch:336, loss:nan
epoch:337, loss:nan
epoch:338, loss:nan
epoch:339, loss:nan
epoch:340, loss:nan
epoch:341, loss:nan
epoch:342, loss:nan
epoch:343, loss:nan
epoch:344, loss:nan
epoch:345, loss:nan
epoch:346, loss:nan
epoch:347, loss:nan
epoch:348, loss:nan
epoch:349, loss:nan
epoch:350, loss:nan
epoch:351, loss:nan
epoch:352, loss:nan
epoch:353, loss:nan
epoch:354, loss:nan
epoch:355, loss:nan
epoch:356, loss:nan
epoch:357, loss:nan
epoch:358, loss:nan
epoch:359, loss:nan
epoch:360, loss:nan
epoch:361, loss:nan
epoch:362, loss:nan
epoch:363, loss:nan
epoch:364, loss:nan
epoch:365, loss:nan
epoch:366, loss:nan
epoch:367, loss:nan
epoch:368, loss:nan
epoch:369, loss:nan
epoch:370, loss:nan
epoch:371, loss:nan
epoch:372, loss:nan
epoch:373, loss:nan
epoch:374, loss:nan
epoch:375, loss:nan
epoch:376, loss:nan
epoch:377, loss:nan
epoch:378, loss:nan
epoch:379, loss:nan
epoch:380, loss:nan
epoch:381, loss:nan
epoch:382, loss:nan
epoch:383, loss:nan
epoch:384, loss:nan
epoch:385, loss:nan
epoch:386, loss:nan
epoch:387, loss:nan
epoch:388, loss:nan
epoch:389, loss:nan
epoch:390, loss:nan
epoch:391, loss:nan
epoch:392, loss:nan
epoch:393, loss:nan
epoch:394, loss:nan
epoch:395, loss:nan
epoch:396, loss:nan
epoch:397, loss:nan
epoch:398, loss:nan
epoch:399, loss:nan
epoch:400, loss:nan
epoch:401, loss:nan
epoch:402, loss:nan
epoch:403, loss:nan
epoch:404, loss:nan
epoch:405, loss:nan
epoch:406, loss:nan
epoch:407, loss:nan
epoch:408, loss:nan
epoch:409, loss:nan
epoch:410, loss:nan
epoch:411, loss:nan
epoch:412, loss:nan
epoch:413, loss:nan
epoch:414, loss:nan
epoch:415, loss:nan
epoch:416, loss:nan
epoch:417, loss:nan
epoch:418, loss:nan
epoch:419, loss:nan
epoch:420, loss:nan
epoch:421, loss:nan
epoch:422, loss:nan
epoch:423, loss:nan
epoch:424, loss:nan
epoch:425, loss:nan
epoch:426, loss:nan
epoch:427, loss:nan
epoch:428, loss:nan
epoch:429, loss:nan
epoch:430, loss:nan
epoch:431, loss:nan
epoch:432, loss:nan
epoch:433, loss:nan
epoch:434, loss:nan
epoch:435, loss:nan
epoch:436, loss:nan
epoch:437, loss:nan
epoch:438, loss:nan
epoch:439, loss:nan
epoch:440, loss:nan
epoch:441, loss:nan
epoch:442, loss:nan
epoch:443, loss:nan
epoch:444, loss:nan
epoch:445, loss:nan
epoch:446, loss:nan
epoch:447, loss:nan
epoch:448, loss:nan
epoch:449, loss:nan
epoch:450, loss:nan
epoch:451, loss:nan
epoch:452, loss:nan
epoch:453, loss:nan
epoch:454, loss:nan
epoch:455, loss:nan
epoch:456, loss:nan
epoch:457, loss:nan
epoch:458, loss:nan
epoch:459, loss:nan
epoch:460, loss:nan
epoch:461, loss:nan
epoch:462, loss:nan
epoch:463, loss:nan
epoch:464, loss:nan
epoch:465, loss:nan
epoch:466, loss:nan
epoch:468, loss:nan
epoch:469, loss:nan
epoch:470, loss:nan
epoch:471, loss:nan
epoch:472, loss:nan
epoch:473, loss:nan
epoch:474, loss:nan
epoch:475, loss:nan
epoch:476, loss:nan
epoch:477, loss:nan
epoch:478, loss:nan
epoch:479, loss:nan
epoch:480, loss:nan
epoch:481, loss:nan
epoch:482, loss:nan
epoch:483, loss:nan
epoch:484, loss:nan
epoch:485, loss:nan
epoch:486, loss:nan
epoch:487, loss:nan
epoch:488, loss:nan
epoch:489, loss:nan
epoch:490, loss:nan
epoch:491, loss:nan
epoch:492, loss:nan
epoch:493, loss:nan
epoch:494, loss:nan
epoch:495, loss:nan
epoch:496, loss:nan
epoch:497, loss:nan
epoch:498, loss:nan
epoch:499, loss:nan
nan
posx and posy should be finite values
posx and posy should be finite values
posx and posy should be finite values
posx and posy should be finite values
